Email,isSpam
"Thanks!	Vince J Kaminski@ECT	10/10/2000 05:06 PM				 To: Jameika Smikle/Corp/Enron@ENRON		 cc: Mike A Roberts/HOU/ECT@ECT, Pinnamaneni Krishnarao/HOU/ECT@ECT, Vince J Kaminski/HOU/ECT@ECT		 Subject: Re: Erequest 3991Aproved in both cases.Vince KaminskiFrom: Jameika Smikle@ENRON on 10/10/2000 04:19 PMTo: Vince J Kaminski/HOU/ECT@ECTcc:  Subject: Erequest 3991Peter Makkai is also requesting this access.----- Forwarded by Jameika Smikle/Corp/Enron on 10/10/2000 04:19 PM -----	Jameika Smikle	10/10/2000 04:16 PM		 		 To: Vince Kaminski		 cc: 		 Subject: Erequest 3991Stpehen Bennett is requesting Read/Write access to O:\researchPlease advise. JameikaIRM",0
"Attached please find a brief description of my accomplishment during 7/1/00 to 11/14/00, which might be useful for the PEP system.-Chonawee",0
"Enron Methanol Company nominates the following requirements for the Methanol Plant for January 2000:35,000 mmbtu per dayEGPFC nominates the following requirements for the MTBE Plant at Morgan's Point for January 2000:2,000 mmbtu per day from 01/01/00 through 01/04/005,000 mmbtu per day from 01/05/00 through 01/08/008,500 mmbtu per day from 01/09/00 through 01/31/00",0
"NOTE:  YOU WILL RECEIVE THIS MESSAGE EACH TIME YOU ARE SELECTED AS A REVIEWER.You have been selected to participate in the Year End 2000 Performance Management process by providing meaningful feedback on specific employee(s).  Your feedback plays an important role in the process, and your participation is critical to the success of Enron's Performance Management goals.To complete requests for feedback, access PEP at http://pep.corp.enron.com and select Perform Review under Performance Review Services.  You may begin providing feedback immediately and are requested to have all feedback forms completed by Friday, November 17, 2000.If you have any questions regarding PEP or your responsibility in the process, please contact the PEP Help Desk at:Houston: 1.713.853.4777, Option 4London:  44.207.783.4040, Option 4Email: perfmgmt@enron.comThank you for your participation in this important process.The following is a CUMULATIVE list of employee feedback requests with a status of ""OPEN.""   Once you have submitted or declined an employee's request for feedback, their name will no longer appear on this list.Review Group: ENRONFeedback Due Date: Nov 17, 2000Employee Name                   Supervisor Name                 Date Selected-------------                   ---------------                 -------------ANDREWS, NAVEEN C               RUDI C ZIPTER                   Oct 31, 2000CRENSHAW, SHIRLEY J             WINCENTY J KAMINSKI             Oct 26, 2000KINDALL, KEVIN                  VASANT SHANBHOGUE               Oct 30, 2000LAMAS VIEIRA PINTO, RODRIGO     DAVID PORT                      Oct 31, 2000SUPATGIAT, CHONAWEE             PEYTON S GIBNER                 Oct 27, 2000TAMARCHENKO, TANYA V            VASANT SHANBHOGUE               Oct 26, 2000VILLARREAL, NORMA E             SHEILA H WALTON                 Oct 26, 2000WALTON, SHEILA H                DAVID OXLEY                     Oct 27, 2000YAMAN, SEVIL                    VASANT SHANBHOGUE               Oct 27, 2000YUAN, DING                      RICHARD L CARSON                Oct 31, 2000",0
"---------------------- Forwarded by Pinnamaneni Krishnarao/HOU/ECT on 02/18/2000 08:34 AM ---------------------------Ajay.Khandelwal.Ftmba99-00@Cranfield.ac.uk on 02/18/2000 06:07:50 AMTo: ""Pinnamaneni Krishnarao"" Pinnamaneni.Krishnarao@enron.comcc:  Subject: Re: Meeting with Mark SchroederHi Mr. Rao!Thanks a lot for your mail.I would be meeting MArk and Mr. Paul Dawson on 1st March and would let youknow the outcome of the meeting.In the mean time i am enjoying my MBA Program and hope that the outcome  ofthe meeting would be positive.Best RegardsAjay|--------+----------------------------------|        |          ""Pinnamaneni Krishnarao""||        |          Pinnamaneni.Krishnarao@||        |          enron.com              ||        |                                  ||        |          17/02/00 08:20 AM       ||        |                                  ||--------+----------------------------------  -----------------------------------------------------------------------|  |                                                                       |  |       To:     Ajay.Khandelwal.Ftmba99-00@Cranfield.ac.uk              |  |       cc:     (bcc: AJAY KHANDELWAL/CUSOM)                            |  |       Subject:     Meeting with Mark Schroeder                        |  -----------------------------------------------------------------------|Hi Ajay!     Hope you are doing well. I was wondering if you met with Mark and whatyouguys decided. Let me know either way. If it doesn't work out with Mark, Iwillarrange something else through our research group.Krishna.",0
"Dale, Richard,I am ready to cover the cost of Steve's trip to Houston (one month in the summer).I think very highly of Steve and think about coaching him a bit to expand hishorizons. I see him as a very valuable asset of Enron and a great leaderin not too distant future. He needs exposure to more diverse businessproblems and areas of research. I think it will be in the best interest of the companyto devote some resources to foster his development.Vince ",0
"Sophie,I think it's a fair deal.VinceSophie Kingsley   08/30/2000 11:49 AMTo: Dale Surbey/LON/ECT@ECTcc: Vince J Kaminski/HOU/ECT@ECT, Michele Small/LON/ECT@ECT Subject: Re: Confidential  Both,Thanks for your comments and comparisons, it is good to get context.Based on your comments here would be my proposalo63,500 basic salary - o15K kickers for each of the 2 years - These are paid as a lump sum on each anniversary guaranteed.  Therefore guaranteed salary is effectively o78,500 - this is completely separate and in addition to any performance bonusIncrease the value of options to o60K  to vest 1/3 as before - which leaves a 1/3 ($20,000 ) hanging out there at the end of the contract.  Just FYI - Anjam is currently on o68,000 but does not have an agreement, so this would effectively put a 10.5K gap between the two.  Let me know your thoughts.Dale Surbey30/08/2000 16:09To: Sophie Kingsley/LON/ECT@ECTcc:  Subject: Re: ConfidentialSophie,Here's Vince's comments on your proposal for Steve.  Also, what's a 2-Yr Exec?  How do the kickers work - are they basically a guaranteed minimum bonus or incremental bonus?- Dale---------------------- Forwarded by Dale Surbey/LON/ECT on 30/08/2000 16:10 ---------------------------Vince J Kaminski30/08/2000 14:21To: Dale Surbey/LON/ECT@ECTcc: Vince J Kaminski/HOU/ECT@ECT Subject: Re: Confidential  Dale,Thanks for your message.I don't know the labor market  in London that well but here the marketfor quants is very hot.  Steve is in my view an exceptionally talented personand I would go an extra mile to retain  him long-term for the company.I would adjust the base salary or the kicker upward a bit.o62,000 Basic  is what Anjam is receiving currently  (if I remember correctly). Steve has a much higher valueto Enron than Anjam.VinceDale Surbey08/30/2000 07:49 AMTo: Vince J Kaminski/HOU/ECT@ECTcc:  Subject: ConfidentialVince,This is the package HR is proposing for Steven.  What do you think?  - Dale---------------------- Forwarded by Dale Surbey/LON/ECT on 30/08/2000 13:50 ---------------------------Sophie Kingsley   29/08/2000 20:32To: Dale Surbey/LON/ECT@ECTcc:  Subject: ConfidentialSorry Dale, long day, here are the proposed numbers2 Year Execo62,000 Basic  ( currently o55K )o10K each year kickers$50,000 worth of options to vest 1/3 1/3 1/3Let me know what you think.RegardsSophie",0
"Rodrigo,I think it is Churrasco's, A South American restaurant.I shall make reservations for the 12th. I shall alsoarrange the meetings on Tuesday with different units of the Research group.VinceRodrigo Lamas08/24/2000 01:59 PMTo: Vince J Kaminski/HOU/ECT@ECTcc:  Subject: Re: Introduction meeting : RAC London Quants and Houston Research  Vince,Thank you very much.I would rather talk to your group on Sep the 12th (Tuesday). I hope I will be entitled to disturb them again during the rest of the week as well.We can certainly go out for dinner. Steven mentioned a Brazilian restaurant hewent to and I am looking forward going there. This in case you are not vegetarian.Thanks again,RodrigoVince J Kaminski24/08/2000 19:54To: Rodrigo Lamas/LON/ECT@ECTcc: Vince J Kaminski/HOU/ECT@ECT Subject: Re: Introduction meeting : RAC London Quants and Houston Research  Rodrigo,We shall be very glad to meet you.If you can dedicate one day to meeting the members of the Research Group Icould arrange a series of meetings with different units.What about Sep the 11th or Sep the 12th (Monday or Tuesday)?If you are free one evening we can have dinner together.VinceRodrigo Lamas08/24/2000 11:01 AMTo: Vince J Kaminski/HOU/ECT@ECTcc:  Subject: Introduction meeting : RAC London Quants and Houston ResearchVince,I work for the Market Risk RAC London group. I review the quantitative issues arising from Enron Europe models.I am in this function given my background (PhD from Imperial College-London) and also due to my past experienceas risk manager for a brazilian investment bank and Louis Dreyfus.My agenda includes the review of a number of deals (Wessex, TPL, Eastern, ...), as well as the review of the construction of european gas and power price curves and their respective volatility curves.Currently I am devoting most of my time to the analysis of the UK gas market, its respectiveprice curve and term structure of volatility. Bjorn and David suggested it could be very productive if I had the chance to meet you and your teamto discuss issues related to modelling prices and risk measurement tools. I will be in Houston from the 10th to 15th September. I wonder if you could book some time for me inyour agenda and also ask some members of your team to do the same.Thanks,Rodrigo",0
"Dale,To follow up on my earlier message. Anjam expressed his concernthat Sharad is holding off on our offer. I would consider bumping it up to 55,000with a sign-on bonus. We badly need fresh talent. I shall be in Australia next week. If you needany additional intervention from us, please, call Stinson.VinceVince J Kaminski07/06/2000 08:56 AMTo: Dale Surbey/LON/ECT@ECTcc: Vince J Kaminski/HOU/ECT@ECT Subject: Numbers for Sharad AgnihotriDale,I was very impressed with Sharad and I think that we should consider paying offering him o50,000. I am not sure about guaranteed bonus. What do you think?---------------------- Forwarded by Vince J Kaminski/HOU/ECT on 07/06/2000 08:59 AM ---------------------------   	Enron Capital & Trade Resources Corp. - Europe		From:  Anjam Ahmad                           07/05/2000 10:56 AM	To: Dale Surbey/LON/ECT@ECT, Vince J Kaminski/HOU/ECT@ECTcc: Kate Bruges/LON/ECT@ECT Subject: Numbers for Sharad AgnihotriHi Dale (& Vince),I have now gathered everyone's views and the consensus is that we should hire Sharad to work with me on front-office pricing and so we should proceed to the offer stage.  As you can see his salary is o43,500 currently and he appears to have a guaranteed bonus of o25,000 for next year.  He would join for o50,000 from my discussions with Alex Blair, the consultant.  He is very interested in Enron, but is also talking to Morgan Stanley.  I discussed with Vince, who recommended that Sharad should come in at the same level (rank) as Kirstee Hewitt; I would also like to arrange for a direct reporting line to me for Sharad.Regards,Anjam x35383P.S. Kate:  I have attached the agencies terms and conditions below:---------------------- Forwarded by Anjam Ahmad/LON/ECT on 05/07/2000 16:21 ---------------------------   	Enron Capital & Trade Resources Corp.		From:  Alex Blair Alex.Blair@alexmann.com                           05/07/2000 15:29	To: ""'Anjam Ahmad'"" Anjam.Ahmad@enron.comcc:  Subject: NumbersAnjam, ??????? as requested please find enclosed details on Sharad's numbers: ??????? Basic Salary : o40,000 ??????? Car Allowance : o3,500 ??????? (paid in Cash) ??????? Annual Bonus : o13,000 (this bonus was paid for ??????? 99-00?? ??????? ??????? ??????? 8 mths work April-Dec) Total o56,500 Sharad has been informed that his bonus payments for year 00-01 will be floored at o25,000.? Sharad's expectations therefore are to receive a base salary of between o57.5-o60K plus bonus.I hope this is of use and ask that if you have any questions that you do not hesitate to call.  Alex Blair Senior Consultant alex.blair@alexmann.com Tel:0207 891 6671 Fax:0207 905 1313 Web: http://www.alexmann.com ""The Alexander Mann Group has a stated policy for the use of electronic mail which is rigorously enforced throughout the Group. The contents of this e mail should meet the requirements of the policy - if you would like further details please forward this message to info@alexmann.com mailto:info@alexmann.com or call 0207 242 9000. The information contained in this electronic mail message is confidential. It is intended solely for the use of the individual or entity to whom it is addressed and others authorised to receive it. If the reader of this message is not the intended recipient, you are hereby notified that any use, copying, dissemination or disclosure of this information is strictly prohibited."" ",0
"Nick:We are unable to get a VC location for 10:30 AM, however, we can have one at  11:00 AM. Houston time.  Is there anyway that we could push the interview to 11:00 AM?  I know you have to make reservations for your conference roomalso.  If not, we will have to do a phone interview.Please let me know.Thanks!Shirley CrenshawAdministrative CoordinatorResearch Group---------------------- Forwarded by Shirley Crenshaw/HOU/ECT on 04/18/2000 10:02 AM ---------------------------Vince J Kaminski04/18/2000 10:01 AMTo: Nick Mooney/LON/ECT@ECTcc: Vasant Shanbhogue/HOU/ECT@ECT, Vince J Kaminski/HOU/ECT@ECT, Shirley Crenshaw/HOU/ECT@ECT, Mark Tawney/HOU/ECT@ECT Subject: Re: Video Conference with Ross McIntyre  Nick,We may have problems getting the VC location in Houston on  short notice.We are currently on stand-by. We shall default, if we have no other choice,to a phone interview.Vince   	Enron Capital & Trade Resources Corp. - Europe		From:  Nick Mooney                           04/18/2000 09:09 AM	To: Vince J Kaminski/HOU/ECT@ECTcc: Mark Tawney/HOU/ECT@ECT Subject: Video Conference with Ross McIntyreVince,you should have received an invitation through lotus notes which outlines the VC location for the conference call tomorrow.  It is schedule for 4:30pm UK time (10:30am Houston time)Ross's background is from Investment banking ex Dresner bank, he has a PhD in Mathematical and is currently with speedwell weather derivatives where he has been developing weather derivative pricing and portfolio optimisation tools which they have been marketing to end-users with weather risks.The attached word documents are articles that he has written for publication.regardsNick Mooney - MCS.doc - Analytic.doc - PAR.doc",0
"Vince,Bryan has been unable to find anyone suitable to attend this symposium on Saturday, so has suggested I attend, which I am happy to do. My only reservation is that my knowledge of this area is very limited, so it is likely I would just be an observer, rather than a participant. Anyway just so that I am adequately prepared could you briefly describe our current relationship with this project, and also suggest any reading, like a magazine or paper, that would quickly aid my understanding of the topics to be discussed.Many thanks,Ben---------------------- Forwarded by Benjamin Parsons/LON/ECT on 08/06/2000 08:36 ---------------------------Bryan Seyfried06/06/2000 16:46To: Benjamin Parsons/LON/ECT@ECTcc:  Subject: Wharton Event-June10-Insead---------------------- Forwarded by Bryan Seyfried/LON/ECT on 06/06/2000 16:48 ---------------------------Vince J Kaminski05/06/2000 15:13To: Bryan Seyfried/LON/ECT@ECTcc: Vince J Kaminski/HOU/ECT@ECT Subject: Wharton Event-June10-InseadBryan,I shall  call you later today when I have a chance to read the message from Ben.I wanted to ask you for a favor (on a very short notice). We are talking to the Wharton Schoolabout setting up a relationship with them and getting involved in one or more  research projectswith them.One of the potential  topics is emerging technologies. The Wharton offers  a symposium in Paris on June 10 on High Tech Acquisitions  and it would make a lot of sense if you(or somebody from London you could identify) could attend and help us to evaluate the usefulnessof this project.I am enclosing the message from the person in Wharton running this program.Vince---------------------- Forwarded by Vince J Kaminski/HOU/ECT on 06/05/2000 09:08 AM ---------------------------tomczyk@wharton.upenn.edu (Michael Tomczyk) on 05/18/2000 10:56:08 AMTo: vkamins@enron.comcc: Thomas.Piazze@wharton.upenn.edu Subject: Wharton Event-June10-InseadVincent,It was truly a pleasure getting to know you in our meeting yesterday, and Ilook forward to the prospect of exchanging views in the future on a varietyof topics pertaining to emerging technologies.Per our discussion, I've enclosed three files that include an invitation,agenda and rsvp form for the June 10 symposium on High Tech Acquisitions atInsead.  If you or the individual(s) who will be attending have anyquestions, please email:  Phanish Puranam at: PHANIS20@WHARTON.UPENN.EDU oryou can call him at 215-898-1231.This initiative will be expanded during the coming year and I believe thatEnron's involvement will give the company access to some of the earlyresearch in progress as it unfolds, and of course, if you become involvedas a partner in the Emerging Technologies Program you would haveopportunities to help guide the direction of the research which is one ofthe partnership ""benefits.""Our next upcoming events are scheduled for:Friday, September 8""WHAT NEXT ON THE INTERNET?""This is a faculty update day with industry partners also invited.We will co-sponsor this with Wharton's major e-Business initiative.Major issues addresses include ""New Economics of the Web"" and""Internet, Anywhere.""Friday, October 20""FIRST MOVER ADVANTAGE, SHAKEOUTS & SURVIVAL STRATEGIES""Designed by the ET core group andpresented in collaboration with the e-Commerce Forum.As I indicated during our discussion, participation in the EmergingTechnologies Management Research Program is by invitation and on behalf ofour core faculty, I am pleased to extend an invitation for Enron to jointhe program.To assist in your decision, we recommend having a representative attend thesymposium in Paris on June 10 to ""test drive"" the program.I'll send you a formal invitation which you are free to accept at yourconvenience, should you agree that Enron's participation in the ET Programwould be of value.Please call or email if you have any comments or questions.best regards,Michael - Insead workshop Invitation lett - Insead Workshop Agenda1.doc - RSVP form.docMichael S. TomczykManaging DirectorEmerging Technologies Management Research Program1400 SH-DH/6371The Wharton SchoolPhiladelphia, PA 19104-6371Tel 215-573-7722Fax 215-573-2129",0
"Tani - are you happy having Steve Leppard and Research reporting to you in London, with a thick dotted line to Vince in Houston.  Up to now it has reported to Dale, so it makes sense to shift to you.  Steve wants a dotted line to commercial, which I'm happy to have to me as he does o much work for us.Richard",0
"Anjam,It makes sense to come to Houston for a longer time period.I think that you should spend here at least 3 weeks.VinceAnjam Ahmad04/28/2000 05:47 AMTo: Vince J Kaminski/HOU/ECT@ECT, Dale Surbey/LON/ECT@ECTcc:  Subject: This summer's Houston visits 2Hi Vince,One of my only windows of opportunity right now is to schedule the Houston visit for Monday 10th July for a single week only.Regards,Anjam---------------------- Forwarded by Anjam Ahmad/LON/ECT on 28/04/2000 11:33 ---------------------------Steven Leppard28/04/2000 10:15To: Vince J Kaminski/HOU/ECT@ECT, Dale Surbey/LON/ECT@ECTcc: Anjam Ahmad/LON/ECT@ECT, Benjamin Parsons/LON/ECT@ECT, Kirstee Hewitt/LON/ECT@ECT, Matthew D Williams/LON/ECT@ECT, Steven Leppard/LON/ECT@ECT Subject: This summer's Houston visitsVince, DaleHere are our proposals for Houston visits from our group:Kirstee  All of July, all of September. (Kirstee's personal commitments mean she needs to be in the UK for August.)Ben  All of October.   (No crossover with Kirstee, ensures VaR/Credit cover in London office.)Steve  2-3 weeks in July, first 3 weeks of September.Anjam  To be arranged at Anjam and Houston's mutual convenience.Matt  Not a permanent Research Group member.  I'm asking Richard's group to pay for his visit, probably in August.Steve",0
"Please RSVP to me and let me know if you have ""Access"" set-up on your system.Thank you,Adrial BoalsX58849",0
"Hi Dale & Vince,For your benefit I have compiled a shortlist of the main projects worked on over the past five months:1) Inflation curve modelling (February and March)2) UK Power Monthly Vol Curve generator3) Nordic Power Monthly Vol Curve generator4) Energydesk.com models & support5) Compound options for UK Power desk (options to build power stations)6) Continental power non-generic options (using arbitrary trader-specified distributions)7) Global products: non-generic options modelling and new commodity forward curve construction (benzene fwd curve from naphtha)8) Exotic options library upgrade/model test/bug fixes (e.g. testing new/old Asian models)9) Continental gas volatility curve constructionThe best summary for this is in the attached presentation that I gave to the London and Oslo staff recently.Regards,Anjamx35383Presentation Attached:",0
"To: European Gas and Power ClientsFrom: Peter Hughes, CERA Senior Director; Scott Foster, CERA Director; SimonBlakey, CERA Director; Mack Brothers, CERA DirectorDate: 14 March 2000Re: Introduction of the European Gas Advisory Service and European PowerAdvisory ServiceFor the past 15 years, CERA's European Gas and Power Retainer AdvisoryService has  been primarily a natural gas service, with a small componentrelated to electric power issues.  In recognition of the changing industryand regulatory environment for electric power, we have significantly addedto our electric power capabilities in Europe over the past three years, interms of both staff and of the depth and breadth of our research.  Based onstrong client demand for a dedicated team and service focused on theimpending sea change for the power industry and our desire not to lessen theservice we provide to the natural gas industry and market in Europe, CERA ispleased to announce the launch of the European  Power Advisory Service as of1 April 2000. This new service, in combination with our existing EuropeanGas Advisory Service, will maintain CERA's thought leadership and provideclients with an ""early warning"" system in these fast changing and importantmarkets.The two teams will continue to work closely together, which will allow themto identify and analyze the important aspects of ""convergence"" between thegas and electric power markets while highlighting and researching theindependent issues in each market.European Gas Advisory ServiceThe European Gas Advisory Service will continue to provide clients withindependent analysis and insight on the changing dynamics of the Europeangas market. It offers decision makers clear and comprehensive analysis onthe future energy landscape and the challenges posed by the emergingcompetitive environment in Europe. The focus is on market fundamentals, theimpact of European Union and national policies, the changing industrystructure, and strategic responses.The deliverables include:The semi-annual European Gas WatchEuropean Gas Decision BriefsEuropean Gas Private ReportsEuropean Gas Energy SignpostsInteractive media conference callsDedicated European Gas website-highlighting CERA's current thinking andmarket fundamentals on the gas sector in Europe on a country-by-countrybasis.Attendance at European Gas Roundtables (Optional)European Power Advisory ServiceThe European Power Advisory Service will provide clients with independentanalysis and insight on the changing dynamics of the European power market.The service will review the market fundamentals for the European electricitymarket and will provide clients with a framework for understanding andinterpreting the major changes taking place in the market. European PowerAdvisory Service will present CERA's view of the dynamics and assessment ofthe opportunities being created in the market.The deliverables will include:A semi-annual European Power WatchEuropean Power Decision BriefsEuropean Power Private ReportsEuropean Power Energy SignpostsInteractive media conference callsDedicated European Power website-highlighting CERA's current thinking andmarket fundamentals on the power sector in Europe on a country-by-countrybasis.Attendance at European Power Roundtable (Optional)We are pleased at this opportunity to enhance CERA's coverage of a rapidlychanging market and look forward to providing you with deeper and broaderperspectives on the future of European energy.If you have any questions regarding this exciting transition, please contactMack Brothers* in our Paris office at +33 (0) 1 42 44 10 10. Also pleasenote the upcoming European Gas and European Power Roundtable sessionsscheduled for Monday 5 June 2000 in Paris. These roundtables commence at 9a.m. and include dinner that evening.* CERA is pleased to announce that as of 1 April 2000 Mack Brothers will bemoving from our Cambridge office to our Paris office to head the Commercialteam for European Energy.**end*******************************************************************This electronic message and attachments, if any, contain information fromCambridge Energy Research Associates, Inc. (CERA) which is confidential andmay be privileged. Unauthorized disclosure, copying, distribution or use ofthe contents of this message or any attachments, in whole or in part, isstrictly prohibited. - att1.htm",0
"Vince,  I am writing about a student of mine who is on the job marketthis year.  When you stopped by my office, about 18 months agoyou asked if I had any students that might be appropriate foryour group.  Although I didn't at the time, now I do.  This student hasexcellent technical skills, including an M.S. in Statisticsand a Ph.D. in Economics by the end of the current academicyear.  His dissertation research is on the investment behaviorof Independent Power Producers in the US.  As a result of researchassistance he has done for me, he knows the California market very welland is familiar with the other ISOs.  I think he would be an excellentmatch for you.  The only problem is that he will probably have manyother options available.  However, I definitely think he's worth a look.If you'd like him to send you a CV, please let me know.  Thanks.Frank WolakProfessor Frank A. Wolak                           email: wolak@zia.stanford.eduDepartment of Economics                            Phone:  650-723-3944 (Office)Stanford University                                FAX:  650-725-5702Stanford, CA  94305-6072                           Phone: 650-856-0109 (Home)World-Wide Web Page:  http://www.stanford.edu/~wolak Cell Phone: 650-814-0107",0
"Please count the following 3 people from Enron Energy Services to attend the conference:Anoush FarhangiOsman SezgenP V KrishnaraoIf there are additional people interested in attending the conference, I will let you know.Best regards,Krishna.---------------------- Forwarded by Pinnamaneni Krishnarao/HOU/ECT on 03/20/2001 03:12 PM ---------------------------Vince J Kaminski03/19/2001 11:32 AMTo: Pinnamaneni Krishnarao/HOU/ECT@ECTcc:  Subject: Re: RTP project  Krishna,Please,  confirm with Hill Huntington.VincePinnamaneni Krishnarao03/19/2001 09:28 AMTo: Vince J Kaminski/HOU/ECT@ECTcc:  Subject: Re: RTP project  Yes, I would be definitely interested. Count me and Osman also to participate. I will forward your email to others in EES who might be interested also.Krishna.Vince J Kaminski03/19/2001 08:12 AMTo: John Henderson/HOU/EES@EES, Pinnamaneni Krishnarao/HOU/ECT@ECTcc: Vince J Kaminski/HOU/ECT@ECT, Shirley Crenshaw/HOU/ECT@ECT Subject: RTP projectJohn and Krishna,I am sending you an outline of a conference at Stanford on topics related to demand-side pricing and management in the power markets.Please, let me know if you are personally interested and who elsein your respective  organizations would like to attend.Vince---------------------- Forwarded by Vince J Kaminski/HOU/ECT on 03/19/2001 08:10 AM ---------------------------Hill Huntington hillh@stanford.edu on 03/15/2001 05:26:55 PMTo: vkamins@enron.comcc:  Subject: RTP projectVince,Targetted conference date is Th-F June 21-22 at Stanford.  Enclosed in therecent revision to what I sent before.Great to meet you,Hill - retail notes.rtf*******************************************************************Hillard G. HuntingtonEMF - an international forum onenergy and environmental markets Voice:  (650) 723-1050408 Terman Center    Fax:    (650) 725-5362Stanford University   Email:  hillh@stanford.eduStanford, CA  94305-4026EMF Website: http://www.stanford.edu/group/EMF/",0
"Frank,I am definitely interested in the resume. I can meet the candidate on campus whenI visit my son. I am planning to come to Palo Alto around Thanksgiving.Also, Energy and Power Risk Management (an English publication)organizes every year in Houston a POWER RISK conference (typically in May).They ask me for recommendations regardingspeakers. Would you be interested in participating?Vince""Frank A. Wolak"" wolak@zia.stanford.edu on 11/13/2000 08:44:57 AMTo: vkamins@enron.comcc:  Subject: Vince,  I am writing about a student of mine who is on the job marketthis year.  When you stopped by my office, about 18 months agoyou asked if I had any students that might be appropriate foryour group.  Although I didn't at the time, now I do.  This student hasexcellent technical skills, including an M.S. in Statisticsand a Ph.D. in Economics by the end of the current academicyear.  His dissertation research is on the investment behaviorof Independent Power Producers in the US.  As a result of researchassistance he has done for me, he knows the California market very welland is familiar with the other ISOs.  I think he would be an excellentmatch for you.  The only problem is that he will probably have manyother options available.  However, I definitely think he's worth a look.If you'd like him to send you a CV, please let me know.  Thanks.Frank WolakProfessor Frank A. Wolak                           email: wolak@zia.stanford.eduDepartment of Economics                            Phone:  650-723-3944 (Office)Stanford University                                FAX:  650-725-5702Stanford, CA  94305-6072                           Phone: 650-856-0109 (Home)World-Wide Web Page:  http://www.stanford.edu/~wolak Cell Phone: 650-814-0107",0
"Vince,If that doesn't work we can meet on Saturday. No problem.My cellular phone is 650-796-8163. I will have it on,Friday after 11am.Looking forward to seeing you,NickVince.J.Kaminski@enron.com wrote: Nick, The plan is OK, subject to unforeseen complications. My flight from London was delayed and I had to spend a night in Newark, NJ. My schedule for today was disrupted and I had to postpone my departure till Friday morning. I should be at San Francisco around 10:00 a.m. if there is no delay. I should be able to meet you at noon at your office. Please, confirm the meeting both to my office E-mail address and my private address (vkaminski@aol.com). Can you give me the phone number at which I can reach you on Friday if there is a delay? Look forward to meeting you. Vince Nick Bambos bambos@stanford.edu on 02/24/2000 02:31:38 PM To:   Vince.J.Kaminski@enron.com cc:   bambos@stanford.Stanford.EDU Subject:  [Fwd: Stanford Meeting] Vince, is this plan OK? Thanks. Nick Nick Bambos wrote:   Vince,   Friday is fine. We can have lunch at the Faculty Club - you'll  be my guest. Shall we meet in my office in Packard 238 and  walk to the Faculty Club?   Nick   Vince.J.Kaminski@enron.com wrote:     Nick,     I shall be in Stanford for Parents' Weekend (my son is a junior at   Stanford).   I plan to be on the campus Friday through Sunday this week. I shall be glad   to meet you anytime during the weekend. What about  a lunch on Friday?   I would like to talk to you about Enron underwriting  research projects by   the graduate students   at your department.     You can reach me at Stanford at my son's phone number: 650 497 6938.   Please, let me know if you are free for lunch and I shall make the   reservation     Vince     Nick Bambos bambos@stanford.edu on 02/22/2000 12:54:15 PM     To:   Vince.J.Kaminski@enron.com   cc:   Ravi.Thuraisingham.Enron_Communications@enron.com, gappy@stanford.edu   Subject:  Stanford Meeting     Dear Vince,     Giuseppe tells me that you will be visiting Stanford soon   and you you would like to meet with me. I would definitely   be glad to meet you and talk further.     Would you please let me know about the time of your visit   and your availability to meet. I look forward to seeing you.     Best Regards,     Nick     PS: Giuseppe and Amy came back very impressed by you are doing at Enron!   Thanks for hosting them.",0
"Vince,Targetted conference date is Th-F June 21-22 at Stanford.  Enclosed in therecent revision to what I sent before.Great to meet you,Hill - retail notes.rtf*******************************************************************Hillard G. HuntingtonEMF - an international forum onenergy and environmental markets Voice:  (650) 723-1050408 Terman Center    Fax:    (650) 725-5362Stanford University   Email:  hillh@stanford.eduStanford, CA  94305-4026EMF Website: http://www.stanford.edu/group/EMF/",0
